arcd,prvn,cityabbr,pst,name,offcd,id,committee,rank,year,wk_b,wk_e
370200,山东省,青岛,市长,张新起,7701,370702003,非党委常委,副省/部级,2016,2012-03-01,2017-02-01
370200,山东省,青岛,市长,夏耕,6238,320701997,非党委常委,副省/部级,2004,2003-01-01,2011-11-01
140600,山西省,朔州,市长,张建欣,7423,140602003,非党委常委,正市/厅/局级,2004,2003-04-01,2006-02-01
140600,山西省,朔州,市长,李正印,2827,140602012,非党委常委,正市/厅/局级,2012,2012-01-01,2013-09-01
640500,宁夏回族自治区,中卫,市长,徐力群,6454,640502008,非党委常委,正市/厅/局级,2012,2007-07-01,2015-01-01
640500,宁夏回族自治区,中卫,市长,万新恒,5826,640502015,非党委常委,正市/厅/局级,2016,2015-01-01,2018-01-01
370200,山东省,青岛,市长,夏耕,6238,320701997,非党委常委,副省/部级,2008,2003-01-01,2011-11-01
450800,广西壮族自治区,贵港,市委书记,李新元,2711,450702013,非党委常委,正市/厅/局级,2020,2015-12-01,2021-02-01
450800,广西壮族自治区,贵港,市长,蒋纯基,2053,450801995,非党委常委,正市/厅/局级,1996,1995-01-01,1998-01-01
450800,广西壮族自治区,贵港,市长,梁胜利,2917,450801998,非党委常委,正市/厅/局级,2000,1998-01-01,2001-10-01
370200,山东省,青岛,市委书记,李群,2578,371302001,省委常委,副省/部级,2016,2010-11-01,2017-03-01
370200,山东省,青岛,市委书记,王清宪,22276,140502011,省委常委,副省/部级,2020,2019-01-01,2021-01-01
370200,山东省,青岛,市长,俞正声,7090,370201990,省委常委,副省/部级,1992,1992-01-01,1994-01-01
370200,山东省,青岛,市长,秦家浩,13481,370201995,非党委常委,副省/部级,1996,1994-11-01,1998-02-01
450800,广西壮族自治区,贵港,市长,谢建辰,6336,450802003,非党委常委,正市/厅/局级,2004,2003-04-01,2005-07-01
450800,广西壮族自治区,贵港,市长,唐成良,5704,450502005,非党委常委,正市/厅/局级,2008,2006-08-01,2010-03-01
450800,广西壮族自治区,贵港,市长,李宁波,11446,450802010,非党委常委,正市/厅/局级,2012,2010-03-01,2015-02-01
370200,山东省,青岛,市委书记,张惠来,17016,371411993,省委常委,副省/部级,2000,1997-01-01,2002-06-01
370200,山东省,青岛,市委书记,杜世成,945,370601990,省委常委,副省/部级,2004,2003-01-01,2006-12-01
640500,宁夏回族自治区,中卫,市委书记,马廷礼,12948,640512011,非党委常委,正市/厅/局级,2012,2011-06-01,2015-04-01
640500,宁夏回族自治区,中卫,市委书记,张柱,17477,640512015,非党委常委,正市/厅/局级,2016,2015-04-01,2017-06-01
640500,宁夏回族自治区,中卫,市委书记,何健,19233,640512018,非党委常委,正市/厅/局级,2020,2017-06-01,2021-12-01
640500,宁夏回族自治区,中卫,市长,徐力群,6454,640502008,非党委常委,正市/厅/局级,2008,2007-07-01,2015-01-01
370200,山东省,青岛,市委书记,阎启俊,16093,370501995,省委常委,副省/部级,2008,2006-12-01,2010-11-01
370200,山东省,青岛,市委书记,李群,2578,371302001,省委常委,副省/部级,2012,2010-11-01,2017-03-01
370100,山东省,济南,市长,孙述涛,22168,371002008,非党委常委,副省/部级,2020,2018-05-01,2022-03-01
370200,山东省,青岛,市委书记,俞正声,7090,370201990,省委常委,副省/部级,1992,1992-01-01,1997-01-01
370200,山东省,青岛,市委书记,俞正声,7090,370201990,省委常委,副省/部级,1996,1992-01-01,1997-01-01
450800,广西壮族自治区,贵港,市长,农融,19154,450802016,非党委常委,正市/厅/局级,2016,2015-12-01,2019-12-01
450800,广西壮族自治区,贵港,市长,何录春,22119,431102019,非党委常委,正市/厅/局级,2020,2019-12-01,2021-02-01
450900,广西壮族自治区,玉林,市委书记,李纪恒,2395,451201993,省委常委,副省/部级,2000,1997-12-01,2001-06-01
370100,山东省,济南,市长,鲍志强,103,211311992,非党委常委,副省/部级,2004,2003-01-01,2007-02-01
370100,山东省,济南,市长,张建国,7410,370301998,非党委常委,副省/部级,2008,2007-03-01,2011-11-01
370100,山东省,济南,市长,杨鲁豫,6776,370912008,非党委常委,副省/部级,2012,2012-01-01,2016-04-01
370100,山东省,济南,市长,谢玉堂,6366,370101992,非党委常委,正市/厅/局级,1992,1991-06-01,1995-05-01
370100,山东省,济南,市长,谢玉堂,6366,370101992,非党委常委,副省/部级,1996,1995-05-01,2003-01-01
370100,山东省,济南,市长,谢玉堂,6366,370101992,非党委常委,副省/部级,2000,1995-05-01,2003-01-01
140700,山西省,晋中,市委书记,李永宏,2760,140702005,非党委常委,正市/厅/局级,2008,2007-05-01,2011-01-01
140700,山西省,晋中,市委书记,张璞,7535,140702007,非党委常委,正市/厅/局级,2012,2011-03-01,2016-07-01
640400,宁夏回族自治区,固原,市长,马汉成,3768,640402013,非党委常委,副省/部级,2020,2018-01-01,2021-05-01
640500,宁夏回族自治区,中卫,市委书记,刘云,12462,640512004,非党委常委,正市/厅/局级,2008,2004-05-01,2011-04-01
450900,广西壮族自治区,玉林,市委书记,高雄,1218,450912003,非党委常委,正市/厅/局级,2004,2002-10-01,2007-04-01
450900,广西壮族自治区,玉林,市委书记,文明,15280,450912007,非党委常委,正市/厅/局级,2008,2007-04-01,2009-01-01
450900,广西壮族自治区,玉林,市委书记,金湘军,2118,450902003,非党委常委,正市/厅/局级,2012,2009-01-01,2014-01-01
450900,广西壮族自治区,玉林,市长,方皓,1033,450901998,非党委常委,正市/厅/局级,2000,1997-08-01,2001-06-01
370100,山东省,济南,市委书记,焉荣竹,3982,371101998,省委常委,副省/部级,2008,2007-03-01,2012-01-01
370100,山东省,济南,市委书记,王敏,4649,370112012,省委常委,副省/部级,2012,2012-01-01,2014-12-01
370100,山东省,济南,市委书记,王文涛,4824,530102005,省委常委,副省/部级,2016,2015-03-01,2018-03-01
370100,山东省,济南,市委书记,孙淑义,5599,370411990,省委常委,副省/部级,1996,1995-05-01,2003-04-01
370100,山东省,济南,市委书记,孙淑义,5599,370411990,省委常委,副省/部级,2000,1995-05-01,2003-04-01
640400,宁夏回族自治区,固原,市长,马夫,12871,640402003,非党委常委,正市/厅/局级,2004,2002-12-01,2008-01-01
640400,宁夏回族自治区,固原,市长,白尚成,68,640402008,非党委常委,正市/厅/局级,2008,2008-01-01,2012-10-01
640400,宁夏回族自治区,固原,市长,马汉成,3768,640402013,非党委常委,正市/厅/局级,2016,2012-10-01,2018-01-01
140700,山西省,晋中,市委书记,刘俊谦,12218,140712001,非党委常委,正市/厅/局级,2004,2000-09-01,2005-01-01
370100,山东省,济南,市委书记,姜大明,2020,370112004,省委常委,副省/部级,2004,2004-01-01,2007-03-01
450900,广西壮族自治区,玉林,市长,金湘军,2118,450902003,非党委常委,正市/厅/局级,2004,2003-05-01,2009-02-01
450900,广西壮族自治区,玉林,市长,金湘军,2118,450902003,非党委常委,正市/厅/局级,2008,2003-05-01,2009-02-01
450900,广西壮族自治区,玉林,市长,韩元利,10066,450902009,非党委常委,正市/厅/局级,2012,2009-02-01,2013-02-01
450900,广西壮族自治区,玉林,市长,苏海棠,13966,450902014,非党委常委,正市/厅/局级,2016,2014-02-01,2018-01-01
361100,江西省,上饶,市长,潘东军,4040,361102012,非党委常委,正市/厅/局级,2012,2011-09-01,2015-02-01
451000,广西壮族自治区,百色,市委书记,赖德荣,2179,450802006,非党委常委,正市/厅/局级,2012,2011-08-01,2013-02-01
361100,江西省,上饶,市长,黄建盛,1768,361102000,非党委常委,正市/厅/局级,2000,1999-09-01,2001-12-01
361100,江西省,上饶,市长,刘和平,3179,361102003,非党委常委,正市/厅/局级,2004,2003-08-01,2008-03-01
451000,广西壮族自治区,百色,市委书记,彭晓春,4107,451112010,非党委常委,正市/厅/局级,2016,2013-02-01,2021-01-01
451000,广西壮族自治区,百色,市委书记,彭晓春,4107,451112010,非党委常委,正市/厅/局级,2020,2013-02-01,2021-01-01
361100,江西省,上饶,市委书记,董仚生,903,360602007,非党委常委,正市/厅/局级,2012,2011-08-01,2013-07-01
361100,江西省,上饶,市委书记,马承祖,3755,361102015,非党委常委,正市/厅/局级,2020,2016-04-01,2021-02-01
451000,广西壮族自治区,百色,市长,马飚,3748,451002002,非党委常委,正市/厅/局级,2000,1998-01-01,2002-10-01
140700,山西省,晋中,市长,张璞,7535,140702007,非党委常委,正市/厅/局级,2008,2007-05-01,2011-03-01
140700,山西省,晋中,市长,吴清海,6116,140702011,非党委常委,正市/厅/局级,2012,2011-04-01,2013-07-01
140700,山西省,晋中,市委书记,赵建平,22318,140702018,非党委常委,正市/厅/局级,2020,2019-04-01,2021-03-01
140700,山西省,晋中,市长,申维辰,4333,140711999,非党委常委,正市/厅/局级,1996,1995-02-01,1998-04-01
140700,山西省,晋中,市长,王雅安,4898,140702000,非党委常委,正市/厅/局级,2000,2000-01-01,2004-12-01
361100,江西省,上饶,市委书记,陈达恒,8498,361112000,非党委常委,正市/厅/局级,2000,1999-09-01,2001-12-01
361100,江西省,上饶,市委书记,姚亚平,6946,360212002,非党委常委,正市/厅/局级,2004,2003-09-01,2008-01-01
361000,江西省,抚州,市长,张和平,7358,361002012,非党委常委,正市/厅/局级,2012,2011-08-01,2015-03-01
361000,江西省,抚州,市长,张鸿星,7370,361002015,非党委常委,正市/厅/局级,2016,2015-03-01,2021-03-01
361000,江西省,抚州,市长,张鸿星,7370,361002015,非党委常委,正市/厅/局级,2020,2015-03-01,2021-03-01
451000,广西壮族自治区,百色,市长,谢泽宇,15754,451002008,非党委常委,正市/厅/局级,2012,2008-02-01,2013-02-01
451000,广西壮族自治区,百色,市长,周异决,18013,451002013,非党委常委,正市/厅/局级,2016,2013-02-01,2021-04-01
451000,广西壮族自治区,百色,市长,周异决,18013,451002013,非党委常委,正市/厅/局级,2020,2013-02-01,2021-04-01
361000,江西省,抚州,市长,刘礼祖,12228,361002000,非党委常委,正市/厅/局级,2000,1999-09-01,2002-01-01
140800,山西省,运城,市委书记,王学良,4888,140811988,非党委常委,正市/厅/局级,1992,1988-02-01,1993-02-01
640400,宁夏回族自治区,固原,市委书记,纪峥,10701,640412016,省委常委,副省/部级,2016,2015-06-01,2017-06-01
640400,宁夏回族自治区,固原,市委书记,张柱,17477,640512015,省委常委,副省/部级,2020,2017-06-01,2021-02-01
640400,宁夏回族自治区,固原,市长,马金虎,3781,640402000,非党委常委,正市/厅/局级,2000,1997-01-01,2002-12-01
361000,江西省,抚州,市长,谢亦森,6361,361002004,非党委常委,正市/厅/局级,2004,2003-09-01,2006-11-01
451100,广西壮族自治区,贺州,市委书记,黄道伟,1723,450712003,非党委常委,正市/厅/局级,2000,1998-12-01,2003-05-01
451100,广西壮族自治区,贺州,市委书记,李达球,2281,450902002,非党委常委,正市/厅/局级,2004,2003-05-01,2008-01-01
451100,广西壮族自治区,贺州,市委书记,彭晓春,4107,451112010,非党委常委,正市/厅/局级,2012,2010-01-01,2013-01-01
361000,江西省,抚州,市委书记,龚建华,1276,360902007,非党委常委,正市/厅/局级,2012,2011-08-01,2014-10-01
361000,江西省,抚州,市委书记,肖毅,15678,361012015,非党委常委,正市/厅/局级,2016,2015-04-01,2021-03-01
361000,江西省,抚州,市委书记,肖毅,15678,361012015,非党委常委,正市/厅/局级,2020,2015-04-01,2021-03-01
451100,广西壮族自治区,贺州,市委书记,李宏庆,11317,451102014,非党委常委,正市/厅/局级,2020,2016-11-01,2021-03-01
361000,江西省,抚州,市委书记,钟健华,17843,361012002,非党委常委,正市/厅/局级,2004,2002-01-01,2006-01-01
360900,江西省,宜春,市长,杨宪萍,6842,360902004,非党委常委,正市/厅/局级,2004,2003-09-01,2006-11-01
360900,江西省,宜春,市长,龚建华,1276,360902007,非党委常委,正市/厅/局级,2008,2006-11-01,2011-08-01
360900,江西省,宜春,市长,蒋斌,2049,360902012,非党委常委,正市/厅/局级,2012,2011-08-01,2016-09-01
140800,山西省,运城,市委书记,黄有泉,1882,140801995,非党委常委,正市/厅/局级,2000,1998-01-01,2006-02-01
140800,山西省,运城,市委书记,黄有泉,1882,140801995,非党委常委,正市/厅/局级,2004,1998-01-01,2006-02-01
640400,宁夏回族自治区,固原,市委书记,何学清,1540,640412004,非党委常委,正市/厅/局级,2004,2003-08-01,2008-01-01
640400,宁夏回族自治区,固原,市委书记,刘小河,12378,640412008,非党委常委,正市/厅/局级,2008,2008-01-01,2011-04-01
451100,广西壮族自治区,贺州,市长,罗黎明,22412,451102002,非党委常委,正市/厅/局级,2000,1998-12-01,2002-10-01
451100,广西壮族自治区,贺州,市长,陈利丹,432,451102003,非党委常委,正市/厅/局级,2004,2003-01-01,2008-03-01
451100,广西壮族自治区,贺州,市长,白希,70,451102008,非党委常委,正市/厅/局级,2012,2008-08-01,2014-01-01
360900,江西省,宜春,市委书记,邓保生,790,360212012,非党委常委,正市/厅/局级,2016,2013-09-01,2017-07-01
451100,广西壮族自治区,贺州,市长,林冠,19156,451102017,非党委常委,正市/厅/局级,2020,2016-12-01,2021-04-01
360900,江西省,宜春,市委书记,宋晨光,4451,360902002,非党委常委,正市/厅/局级,2004,2003-01-01,2008-01-01
360900,江西省,宜春,市委书记,谢亦森,6361,361002004,非党委常委,正市/厅/局级,2012,2008-03-01,2013-09-01
360800,江西省,吉安,市长,胡世忠,1671,360802012,非党委常委,正市/厅/局级,2012,2011-09-01,2014-10-01
360800,江西省,吉安,市长,王少玄,4749,360802015,非党委常委,正市/厅/局级,2016,2014-12-01,2021-04-01
360800,江西省,吉安,市长,王少玄,4749,360802015,非党委常委,正市/厅/局级,2020,2014-12-01,2021-04-01
360900,江西省,宜春,市委书记,危朝安,15179,360912000,非党委常委,正市/厅/局级,2000,1999-01-01,2003-01-01
451200,广西壮族自治区,河池,市委书记,梁胜利,2917,450801998,非党委常委,正市/厅/局级,2004,2001-11-01,2007-04-01
451200,广西壮族自治区,河池,市委书记,蓝天立,2198,451202007,非党委常委,正市/厅/局级,2008,2008-01-01,2011-12-01
451200,广西壮族自治区,河池,市委书记,黄世勇,10557,451212012,非党委常委,正市/厅/局级,2012,2011-12-01,2015-11-01
360800,江西省,吉安,市长,吕滨,3714,360802000,非党委常委,正市/厅/局级,2000,1999-10-01,2001-12-01
360800,江西省,吉安,市长,胡长林,10396,360802002,非党委常委,正市/厅/局级,2004,2001-12-01,2006-09-01
140800,山西省,运城,市委书记,王宇燕,4942,140812015,非党委常委,正市/厅/局级,2016,2015-07-01,2017-04-01
640300,宁夏回族自治区,吴忠,市长,喜清江,6229,640302015,非党委常委,正市/厅/局级,2016,2015-04-01,2020-12-01
640400,宁夏回族自治区,固原,市委书记,余今晓,16677,640412000,非党委常委,正市/厅/局级,2000,1996-10-01,2003-01-01
140800,山西省,运城,市委书记,于志诚,7060,140801993,非党委常委,正市/厅/局级,1996,1995-02-01,1998-02-01
451200,广西壮族自治区,河池,市委书记,何辛幸,1537,451202012,非党委常委,正市/厅/局级,2016,2015-12-01,2021-06-01
451200,广西壮族自治区,河池,市委书记,何辛幸,1537,451202012,非党委常委,正市/厅/局级,2020,2015-12-01,2021-06-01
360800,江西省,吉安,市委书记,胡世忠,1671,360802012,非党委常委,正市/厅/局级,2020,2016-09-01,2021-03-01
451200,广西壮族自治区,河池,市长,杨才寿,6664,450701997,非党委常委,正市/厅/局级,2004,2001-11-01,2007-04-01
451200,广西壮族自治区,河池,市长,何辛幸,1537,451202012,非党委常委,正市/厅/局级,2012,2011-08-01,2015-12-01
360800,江西省,吉安,市委书记,王萍,4688,360402007,非党委常委,正市/厅/局级,2012,2011-08-01,2016-09-01
360700,江西省,赣州,市长,曾文明,19088,360702017,非党委常委,正市/厅/局级,2020,2016-09-01,2021-02-01
360800,江西省,吉安,市委书记,王林森,14772,360811995,非党委常委,正市/厅/局级,1996,1994-11-01,2002-01-01
360800,江西省,吉安,市委书记,王林森,14772,360811995,非党委常委,正市/厅/局级,2000,1994-11-01,2002-01-01
640300,宁夏回族自治区,吴忠,市长,吴玉才,6166,640302004,非党委常委,正市/厅/局级,2004,2003-12-01,2012-10-01
640300,宁夏回族自治区,吴忠,市长,吴玉才,6166,640302004,非党委常委,正市/厅/局级,2008,2003-12-01,2012-10-01
